1.0	@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...
1.0	Four more days till i get to see the girlfriend 
1.0	I'm too much of a twitter lurk to use this. I will anyway, though. 
1.0	@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! 
1.0	WOAH! Have never been so stoked, Ive just found out a way to move to London next year instead of in three  Im so happpy.
1.0	Home just in time for Chelsea Lately 
1.0	@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?
1.0	I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too 
1.0	Up early again. Work today, off tomorrow, course Thursday, off Friday. So not so bad! 
1.0	@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? 
1.0	@Starrbby when u move back to jersey its gonna be better 
1.0	@JonathanRKnight You tweet while I'm doing a newscast or while I'm sleeping...I can't win! I'm glad u had a fantastic show...sleep well 
1.0	@jerimee It's over...thankfully 
1.0	talking to william 
1.0	@heidimontag Great episodes.  Didnt know there would be two!
1.0	Trying something new.  New job, new hopes, dreams.... 
1.0	@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  
1.0	will eat lunch  http://plurk.com/p/mztfi
1.0	@dezine it's also amusing how many people who DID complain about Bush's spending are suddenly supportive of Obama's!  #tlot
1.0	@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well 
1.0	going to sleep! twitter has been on drugs today. Nighty night! 
1.0	@stonedi Awww, you're so sweet. Thank you for the compliment 
1.0	of course he makes me feel better 
1.0	Back from school. NO MORE SCHOOL FOR TWO WEEKS 
1.0	goodnight all &lt;3 goin to bed gotta get up early and get the fuck out of town tomorrow  canada here  I come
1.0	@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
1.0	Is lying in bed with a babe 
1.0	Still up. Playin cards with the girls. 
1.0	@chictopia Let me know what you think- I have a long list of other great designers 
1.0	@araza13 it could have been one of those miniatures 
1.0	@JonathanRKnight  Iwas thinking same thing..night all!! 
1.0	@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you 
1.0	@JonathanRKnight or are you a Mac?  then you could do anything! 
1.0	@rashmid congratulations!! tht makes a lot of us very very happy. 
1.0	@colorofviolence yay  i'm happy for you guys....now hurry up and spit out the next one 
1.0	@comeagainjen if you dont, neither do i 
1.0	@nicolerichie absolutely, my sister used to pretend she was Anne! 
1.0	Just installed twitterberry on my blackberry bold 
1.0	Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ
1.0	...Sweet Dreams!! 
1.0	Night, Tweeties...see y'all tomorrow!  
1.0	SHAZZAM - Vivvid is 78!  Go Wemb 
1.0	@dwsmillionthhug I made it in time. Just giving you a hard time 
1.0	Elvis isn't dead he just took home &quot;quote! MIB 
1.0	@deepbluesealove I was never an early morning person so I really didnt have anything to get over 
1.0	@DefyGravity81 damn B, espanol and francais? you are one talented lady 
1.0	Is making bad decisions 
1.0	Dan leapt out of bed to take pictures of the lake. Snow on the ground but warm in the low morning sun. Bacon time 
1.0	Good Knight Jonathan!  
1.0	@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series 
1.0	@nick_carter http://fanclub.backstreetboys.com/chat.php  ? is not crazy! we're like 3 persons there! lol
1.0	Misses his nephew/godson. Come back to me Mr. Malachi. 
1.0	NOT LONG until our site goes on line  4 more hours to go 
1.0	@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... 
1.0	@JonathanRKnight hope the highway is a smooth one! 
1.0	@dorkas426 i totally took the change of scenery. it was great. 
1.0	@therealnph Hey NPH, whats up with all the strippers you're following? 
1.0	@mydesire thanks  next time I shall be better prepared LOL
1.0	Now we just need to get Yvonne a blackberry and a twitter account 
1.0	Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?
1.0	@TerriCook I have the same problem here .... but with rabbits   #blib
1.0	@GGGKeri completely agree...Fallout Boy = amazing 
1.0	Dang. Heroes and The Hills amazed me tonight!  off to do more studying!
1.0	new to this omg 
1.0	stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. 
1.0	@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me 
1.0	received my bday parcel from home! n now i can hav my tang hun, mee sua, udong mee, ligo raisin, ba hu...... 
1.0	Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd  
1.0	@ChoChoMojo  Goodnight Miss Q  you take care  
1.0	Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh 
1.0	I feel so free  watching FRIENDS my favorite show!
1.0	Whatta mess! We should have won this! Anyways, not bad after all! We won another series abroad. 
1.0	TODAY is THE day  Can t wait to see you Jacqui   Can t stop singing lady gaga s poker face. it s addictive xD. Last day of school today!
1.0	Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.
1.0	 now I'm happy 
1.0	@jaredleto trying to survive this day although Im alone at the office this week. Any suggestions from your side to brighten my day?  Thnx.
1.0	@feh1325 Next you'll be using glue stick as chapstick 
1.0	@Kjonge GEFELICIDINGEST!!! 
1.0	@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
1.0	@rentan It can only happen to you. 
1.0	@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  
1.0	@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. 
1.0	@trentvanegas twitter ain't broke, Trent, they got plenty of dough 
1.0	got my beta code of bumptop need to find a machine to run it  #bumptop
1.0	just said bye to Rose. :/ On the upside, we've been together for eleven months. 
1.0	@tweeterdiva I only have one for now... I'd love to have a herd someday! 
1.0	@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?
1.0	@briandavidz - I actually want to go to disney. we'll see if i have time 
1.0	@heidimontag Glad I could do my part! 1/185k worth...If you'd like to help me Conquer Twitter, I'd be grateful @jazf or http://jazf.com 
1.0	@contactnaveen this is gr8 news indeed 
1.0	@MaraBG Goodnight I've enjoyed getting to know you too. Twitter you later 
1.0	listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids
1.0	23 or 24 C possible today. Nice 
1.0	ready for nice weather, day drinking &amp; not to ever be a student again 
1.0	@nick_carter you are my IDOL, i love you!  you should reply to me.. &lt;3
1.0	Holy he'll, just had an epic Aporto burger with epic amounts of chilli sauce 
1.0	Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head. 
1.0	@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies
1.0	heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3
1.0	@hwaiting oh it's a random game lol im addicted with that, don't be afraid, join and be my pupil 
1.0	haha, jeffree star's comment to me didnt make since but i still luv him. i am like wide awake and freezing! listening to lady gaga 
1.0	@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  
1.0	I think im in love 
1.0	By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots 
1.0	my body's aching to rest, my mind's so freakin alert, my brain can't absorb a damn thing. but i must endure............ sike. gnite 
1.0	@paulfeig the internet blows my mind everyday, the way nothing else can! 
1.0	@WBPodcast Hells to the no.  I only room with @demmalition.  
1.0	Just saw Sunshine Cleaning. I love Amy Adams 
1.0	Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no? (via @lisakimfleming)worked for me 
1.0	@hzell good luck!!!! 
1.0	@JamesDeen you are my own personal Jeepers 
1.0	@hassox no, but that sounds like a good idea, steve. 
1.0	@OkieAnnie It's never too late!  Thanks! It was hard, so hard, to concentrate on taking screencaps
1.0	@RobGrimes whats gooooood 
1.0	@dsiegel99 now if i could get to san diego the same night i could celebrate it twice lol thanks 
1.0	Lets Drop ..Ich hatte gerade K se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbvlwt
1.0	I'm having a conversation with my bro via twitter/fb and he's only in the next room 
1.0	@heidimontag hi  I'm new to twitter 
1.0	Gratitude is a great multiplier. Giving thanks and appreciating all we have opens doors for us to have more. 
1.0	Yay tomorrow i get to do today all over again! 
1.0	should be in bed, but whatever 
1.0	come back 
1.0	Mmmm.. Page France.. If you don't know them.. you should   lyrical brilliance
1.0	@ThePartyScene  &quot;you dream in black and white, i dream in vivid lights.&quot;
1.0	hanging out with biology til 4am woo  !
1.0	@ballookey Recoil pal? I'm a guy like me!  I will grab this up online tomorrow, currently texting from bed like a moron.
1.0	at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug 
1.0	Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow 
1.0	@mistygirlph - hehehe. that was my halloween costume  we only have Friday off. flying to hk
1.0	@NLPride08 oh alright 
1.0	@shannonelizab Happy Anniversary! As promised, here is your present from all of us at DSFF.  http://www.youtube.com/watch?v=mp1JzFFLMS0
1.0	@jamiegirl9 you silly goose...taking the cleveland browns to the superbowl eh?  i'm rootin for ya! 
1.0	@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??
1.0	@VampireBill  Goodnight and take care 
1.0	@fromGGwithLove we shud go see obsesses 
1.0	@derherr: thanks for the heads-up. Will follow and judge. 
1.0	Tomorrow is my friday!  +it's a late day for me. Thank goodness. 
1.0	Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
1.0	@mikeexists waiting for your call 
1.0	@nicolerichie only one of the best sappy love stories ever 
1.0	haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.
1.0	hanging out with Emily. I love her. She's wonderful. 
1.0	@Bokul lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell
1.0	Watching Paranormal State.Pretty interesting 
1.0	@Msdebramaye I heard about that contest! Congrats girl!! 
1.0	@frankiekillsyo chocolate chip waffles 
1.0	@julieand break out your Bible and share some scripture...its what I do!! 
1.0	UNC!!! NCAA Champs!! Franklin St.: I WAS THERE!! WILD AND CRAZY!!!!!! Nothing like it...EVER 
1.0	@arhi cred ca ai dreptate 
1.0	@Mpits its super easy lol I wish everyone would jump on the bandwagon 
1.0	@Devious_D We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL
1.0	@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? 
1.0	@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
1.0	@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
1.0	@arielbh Hope I'm not too late.. anywat, Good luck 
1.0	@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
1.0	Morning mates 
1.0	TODAAAAAY! Let's show Nottingham how things are done! 
1.0	@arataka yay!  you found them!!!  
1.0	@zinedistro Your welcome. Looking forward to the event!!  Not long until May 1 now....
1.0	@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
1.0	standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
1.0	@ work and then &quot;school&quot;..... 
1.0	@thalovebug 
1.0	injected with office coffee 
1.0	@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?
1.0	@yannionline I wonder who directed, there's definitely an ipod commercial in their future. 
1.0	@nanalipzz89 Hiya Tudy  How are you sweetie?
1.0	@Jenniferlaurenh I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. 
1.0	@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
1.0	@heidimontag FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.
1.0	@Akelaa Hi sweet heart .. science &amp; cookies go hand in hand   What tweetup, hon?
1.0	@mackmaine just checkin in with you, Saying hello. 
1.0	working into the wee hours 
1.0	Nice, my contract was extended for another month 
1.0	Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)
1.0	Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o
1.0	waking up with my nespresso 
1.0	@Jeff_Sparxxx well in that case, you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) 
1.0	Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel 
1.0	@fourzoas Good night! 
1.0	@comeagainjen Which two people?? 
1.0	@jeanchia you're welcome dearie!  voted already! goodluck!
1.0	Exhausted. Even so, my bed is super comfy/cuddly  Overall: content.
1.0	@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. 
1.0	Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
1.0	@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... 
1.0	@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! 
1.0	@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! 
1.0	@nick_carter Your weird. The end. 
1.0	@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU 
1.0	Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something
1.0	@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. 
1.0	i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system 
1.0	@Laura_McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol.
1.0	i just finished doing my nails, they are electric blue 
1.0	GOOD MORNING MY LADYS and Jon lol! 
1.0	busy @ PPUKM with Dr Yamin..  http://irc.jombuatduit.net
1.0	Tired as ever! Ready for bed! 
1.0	@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite
1.0	@brettbodine I'd email 'em back TMI 
1.0	WOKE UP 
1.0	@hiphopnonstoptv  That's a lot of people for sure!
1.0	@saratoga  thanks for the LP endorsement 
1.0	@kmacable...you're sweet...yea I'm ok! 
1.0	im eating a chocolate crakle. i bet you all are jelous. its a mini party 
1.0	@nimbupani cos it's longer and therefore harder to spat that out? 
1.0	http://twitpic.com/2y3ln - thank you 
1.0	@aikabelle LOL yeah at least if you're watching that stuff... Don't tell anybody 
1.0	@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU
1.0	@officialTila I want some steak and milk. 
1.0	@daNanner Yeah, just finished #castle.  Was pretty good. 
1.0	@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though.
1.0	im watching stomp the yard  mann i love that movie :]
1.0	@DrSecret Nice to meet you too buddy 
1.0	the best way to succeed is to make all the right mistakes 
1.0	alirght folks! time for bed. catchya tomorrow 
1.0	cant wait for the hillssssss ! 
1.0	@Matt8U me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. 
1.0	@nateflynn go to twin peaks &amp; check out the view of SF    don't forget your jackets/hoodies!
1.0	@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. 
1.0	The train is travelling at a speed that will get me to the gym before work 
1.0	@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00
1.0	brb going to Ireland 
1.0	Okay, I'm good.  *counts to 10*
1.0	Late night shower. Refreshing 
1.0	is feeling a little cold, but very very happy about being back home again 
1.0	is thinking big v twin 
1.0	OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*
1.0	@danzero  so... could you spoiler me? 
1.0	just an hour and 25mins left of work and then jo and i are hitting the gym 
1.0	goddamn you Danny, i started your video then realize its 11 fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! 
1.0	Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D
1.0	lol at dion putting eyedrops in his eyes 
1.0	@rosekimknits Thanks  Now I need to find a real excuse to not splurge on yarn.
1.0	Good morning everyone! 
1.0	@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. 
1.0	@hiannie Tiger is great, love the voice 
1.0	@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! 
1.0	@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
1.0	@blueargon I lived the first handful of years of my life in Jacksonville, NC 
1.0	is home from work 
1.0	@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) 
1.0	@Jnez How are the kitties/kiddies? 
1.0	@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations 
1.0	@lockbox EC year is nicer and you can stay up til 2am only if you prefer 
1.0	@tweeterdiva already did! 
1.0	i drew a cute baby zebra i think he is my favorite so far 
1.0	http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
1.0	Hamu is on my tour tm!!!! I'm excited 
1.0	http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! 
1.0	making dinner with my son 
1.0	@rachhiiee_ jenny knows i love er. 
1.0	@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  
1.0	@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!
1.0	@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
1.0	@Jon_Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! 
1.0	@socalgurl83 LOL nice, thanks for translating 
1.0	@chanc Can't wait to see you in 4 sleeps and 3 days! 
1.0	Good morning everyone 
1.0	@tipsen5537 i should've clarified...why can't everything just work *for me* 
1.0	@JACATRENICH there ya go silly boy. nice job 
1.0	@JoeandJesse awesome!!! see you there!! 
1.0	@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude
1.0	@Dr_Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. 
1.0	@jonnylawchicago...I appreciate the recs 
1.0	@davekim volunteer for the hunch beta invite... 
1.0	@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint 
1.0	Training course today so just hope to stay awake through it 
1.0	@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? 
1.0	@MissGoogle Dubai to Montreal, not a big relocation shock is it ? 
1.0	YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND 
1.0	@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway 
1.0	@lightinthesky wow. enjoy! 
1.0	@nicefaceMITCHIE girllllll you know 
1.0	@lynj65 Thanks for the encouragement! 
1.0	@vene2ia I know...what a crazy world! 
1.0	Mmmmmm shower and cozy bed. Soooo nice after this long day 
1.0	mock + documentary=mockumentary  
1.0	I have this strange desire to go to confession!!!!! 
1.0	@i_reporter answer sent in dm. try it 
1.0	@brooklynunion cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)
1.0	@littrellfans Its all good. Just figured you would like to know. 
1.0	@nicolerichie Yea I remember it 
1.0	@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
1.0	@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya .
1.0	Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
1.0	Mackie Manhattan is in the building 
1.0	just got TwitterFox.... so excited! 
1.0	http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
1.0	It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0
1.0	ahhhh time to feed the tribe lol chicken casserole with veg yummo 
1.0	@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me 
1.0	@hanlly That was a cool blink song. 
1.0	@ShawnORourke lol tru dat! thanks bro! 
1.0	I got sunburn today haha. i was outside the wholeee day SKATINGGG 
1.0	@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! 
1.0	@Katnkyeri MAD RESPECT to you! 
1.0	For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
1.0	loves spending time with a newborn... i love you zoe!   so happy you joined us early!
1.0	@FrankSchuil IRL is way more user friendly in my opinion 
1.0	@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
1.0	@juliaroy you are just a tumbling fool. Love it. 
1.0	@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy 
1.0	hehe, I'm such a dork, but I like my hat anyway.  
1.0	Good morning Twitt-dudes for all around the world 
1.0	@Staci_Marie I have to go outside to smoke, so I do that all the time. I live next door to a bar so the sounds aren't always soothing lol 
1.0	@JonathanRKnight Yay...Jon is an activist too!  Wooho...
1.0	@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
1.0	done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... 
1.0	@flamingindigo @natalielim click mouse! hahaha... i dont work with mice. 
1.0	Thanks to my new followers! 
1.0	can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week 
1.0	@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
1.0	Fun sight: A biker got sandwiched bettwen two cars in high speed..Did he die?NO! he just stod up with his sigaret still firm in his moth! 
1.0	Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. 
1.0	@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol 
1.0	@dk_emmanuel Solomon was supposed to be wise - but 3000 wives - I'm thinking not 
1.0	Bad day today just bad but loved seeing sancha again 
1.0	I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan...
1.0	had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
1.0	Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer
1.0	@KesavaReddy  mba is good for learning tools/techniques..but one shouldn't start taking the jargons seriously!
1.0	@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
1.0	taking a shower 
1.0	@Hail_Mary_Jane They banned me so I can't help you myself, hopefully others will 
1.0	believes i'm a twitter-whore. (twitterers Anonymous), T.A meetings here i come 
1.0	@chamillionaire naw naw fuck that son, fuck that, u best respond to every tweet and twit u fuckin get! fuck the studio! fuck your life! 
1.0	@MiltyKiss what are the theme songs for each, again? All I know is DBSK's Rising Sun is in it! 
1.0	OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; 
1.0	@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all 
1.0	@ColorBakery http://twurl.cc/qs4 Try this page 
1.0	@camillejaiden I saw that 
1.0	@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
1.0	@NileyJemiLover Your Welcome Bestie Whats Up Hunz? 
1.0	done with &quot;The Hills&quot;......have the flu....I think? But I need a smoke. LOL. 
1.0	@christy8_77 and just when did you arrive? hiya girlie 
1.0	/nickserv register izon 123456 xxx@gmail.com  re: http://ff.im/1XVdh
1.0	GOOD NITE EVERBODY I HAD A LONG DAY AND DID A PROJECT NOW IT IS FINALLY TIME TO GET SOME REST PEACE 
1.0	@marlycat  :o do i have 2 say hey to continue been followed?!  ily 
1.0	@katayy what do you think of Kelly clarkson? her new album has been pumping through my MP3 player for weeks now 
1.0	@Prince_P follow me chris!! 
1.0	@JonathanRKnight Good bless you too! hehe  Hasta pronto!!
1.0	@nanalipzz89 BabyKnightOwl  I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?
1.0	@GayTwink just for future reference, since i know you plan to message me hourly, its mykl4 with an L not a 1 
1.0	I M La Boheme: NSFW hey guys, spread the word! the green party is in town!   I...: hey guy.. http://tinyurl.com/dlevo2
1.0	@thejoe78 sounds like you're enjoying pregnancy 
1.0	@paulmason10538 Ha-ha, don't you go starting again. I've stopped playing with it now, Mobbler I mean 
1.0	@NOSSOATELIE Thank you dear! 
1.0	zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
1.0	@daydreamer20 Good post. 
1.0	One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working 
1.0	@thecrazyjogger ITC latest changes to the network made me crazy yesterday ! but now it seems to work ok 
1.0	REALLY heavy rain, at the top of 18flr building  Splendid.
1.0	At work...only 2 more days to go and then i am off for 7 more days  yay!!!
1.0	being sexy and really happy 
1.0	Desk up to  1.24. I think it'll be a flyer! 
1.0	@BuzzEdition how have you been susan 
1.0	My My Book just arrived  It was sitting in a box 10 times its size. Just roll-y poll-ying around.
1.0	I'm going so good without myspace, msn and stuff 
1.0	Goodnight 
1.0	@karanbir Excuse me? 3 yrs ago you were all over Subway's nuts  Indian Restaurant, cuz all these years I still haven't been to one.
1.0	@stanleytang I agree it is much more productive without Twitter 
1.0	No much traffic at the vacation time, but the few cars are driving more than crazy. Most germans are very agressive drivers.I miss Canada 
1.0	Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
1.0	Once, I told him a story about ghosts being in my room.. For days, he talked about being very afraid. This kid knows how to heal himself. 
1.0	I'll sleep well tonight.... If the missus doesn't kick me out for being so late home, that is 
1.0	anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe 
1.0	What an awesome day   Boy am I grateful &amp; blessed, and I know it.
1.0	Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics 
1.0	@teleken It's a feat of USB engineering! Makes every day a party.  
1.0	@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.
1.0	Back on the 7am train ... Rubbish! Only for 3 days though! 
1.0	@bustxamovex i love you 
1.0	@mrskutcher ur awesome 
1.0	fight fight fight 
1.0	currently obsessed with John Mayer's rendition of Free Fallin' http://tinyurl.com/cddc7g   
1.0	@ninjen G'Night, youngster. Rest well. 
1.0	@adeline_sky  that sounds fantastic! You're amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?
1.0	It's a sunny day today! This spells sweat hell if I go out for tennis. Overweight and out of shape and I'm about to run around an hour! 
1.0	@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today 
1.0	@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! 
1.0	@janeeTMB thank U so much, you're not late, technically there are 45 mins left in the day since I'm in Cali.  
1.0	@shilshi older by a few days on twitter! let's see who puts a profile pic first 
1.0	Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there 
1.0	@janicerose brody my friend 
1.0	@cobaltcow that's so true! Thnx man, that means an awful lot to me 
1.0	God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.
1.0	BeiiNg NaUgHtY 
1.0	@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets 
